,id_org,id_match,MATCH,phone_scaled,last_name_scaled,first_name_scaled,city_scaled,state_scaled,address_1_scaled,address_1_2_scaled,dob_scaled,zip_scaled,similarity
7850,rec-5760-org,rec-9187-dup-0,0,0.5,0.19999999999999996,0.4,0.0,1.0,0.09999999999999998,0.0,0.5,0.7,0.10296154372248892
8141,rec-8230-org,rec-9187-dup-0,0,0.19999999999999996,0.09999999999999998,0.30000000000000004,0.0,0.7,1.0,0.0,0.6,0.6,0.1296178176389755
9232,rec-5522-org,rec-9187-dup-0,0,0.30000000000000004,0.30000000000000004,0.9,0.0,1.0,0.0,0.0,0.19999999999999996,0.6,0.10999530022744004
12738,rec-2892-org,rec-9187-dup-0,0,0.30000000000000004,0.4,0.30000000000000004,0.0,1.0,0.4,0.0,0.19999999999999996,0.9,0.10037577492374201
18510,rec-8725-org,rec-9187-dup-0,0,0.19999999999999996,0.30000000000000004,0.4,1.0,1.0,0.0,0.0,0.4,0.7,0.2276888336101757
18821,rec-9187-org,rec-9187-dup-0,1,1.0,1.0,0.9,1.0,1.0,1.0,0.0,0.9,0.8,0.6893422462713069
19049,rec-7894-org,rec-9187-dup-0,0,0.09999999999999998,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.7,0.11407992830983171
22008,rec-5464-org,rec-9187-dup-0,0,0.19999999999999996,0.19999999999999996,0.30000000000000004,0.0,0.7,1.0,0.0,0.4,0.6,0.11395218601715879
25145,rec-8179-org,rec-9187-dup-0,0,0.19999999999999996,0.19999999999999996,0.09999999999999998,0.0,0.7,1.0,0.0,0.5,0.6,0.1345172249595548
18,rec-9625-org,rec-9187-dup-2,0,0.4,0.30000000000000004,0.19999999999999996,0.09999999999999998,1.0,1.0,0.0,0.5,0.0,0.12537233521867686
6404,rec-535-org,rec-9187-dup-2,0,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.09999999999999998,1.0,1.0,0.0,0.7,0.0,0.1210728667257815
7816,rec-8777-org,rec-9187-dup-2,0,0.19999999999999996,0.0,0.4,0.0,0.7,0.09999999999999998,0.0,0.30000000000000004,0.0,0.13179672054973257
8143,rec-8230-org,rec-9187-dup-2,0,0.19999999999999996,0.0,0.19999999999999996,0.4,0.7,1.0,0.0,0.6,0.0,0.11770112678023792
9230,rec-5522-org,rec-9187-dup-2,0,0.30000000000000004,0.19999999999999996,1.0,0.0,1.0,0.0,0.0,0.19999999999999996,0.0,0.11584356139959076
18511,rec-8725-org,rec-9187-dup-2,0,0.19999999999999996,0.30000000000000004,0.4,0.0,1.0,0.0,0.0,0.4,0.0,0.1685366902380379
18822,rec-9187-org,rec-9187-dup-2,1,1.0,0.9,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5714644846865868
20813,rec-1472-org,rec-9187-dup-2,0,0.30000000000000004,0.30000000000000004,1.0,0.4,1.0,0.5,0.0,0.6,0.0,0.11197478919924372
22010,rec-5464-org,rec-9187-dup-2,0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.7,1.0,0.0,0.4,0.0,0.10347574845495501
25147,rec-8179-org,rec-9187-dup-2,0,0.19999999999999996,0.19999999999999996,0.09999999999999998,0.30000000000000004,0.7,1.0,0.0,0.6,0.0,0.122150096626295
26744,rec-7584-org,rec-9187-dup-2,0,0.19999999999999996,0.19999999999999996,0.6,0.0,1.0,0.0,0.0,0.5,0.0,0.11937536870558542
19,rec-9625-org,rec-8230-dup-1,0,0.4,0.0,0.5,0.0,0.7,0.8,0.0,0.6,0.7,0.11218754560049055
1298,rec-4724-org,rec-8230-dup-1,0,0.19999999999999996,0.0,0.4,0.19999999999999996,1.0,0.0,0.0,0.5,0.6,0.11891681115431262
1910,rec-6039-org,rec-8230-dup-1,0,0.4,1.0,0.5,0.0,0.7,0.0,0.0,0.5,0.6,0.10598841390900143
3084,rec-2472-org,rec-8230-dup-1,0,0.19999999999999996,1.0,0.6,0.0,0.7,0.0,0.0,0.7,0.7,0.1117718789296813
5304,rec-6906-org,rec-8230-dup-1,0,0.19999999999999996,1.0,0.4,0.5,0.7,0.0,0.0,0.8,0.8,0.10011089844809833
8136,rec-8230-org,rec-8230-dup-1,1,0.9,1.0,1.0,0.8,1.0,0.8,0.0,1.0,1.0,0.8507740191615538
10718,rec-2572-org,rec-8230-dup-1,0,0.0,1.0,0.6,0.0,0.7,0.0,0.0,0.5,0.7,0.10023819869699926
14664,rec-2561-org,rec-8230-dup-1,0,0.09999999999999998,1.0,0.5,0.09999999999999998,0.7,0.0,0.0,0.5,0.8,0.15031670612145862
15117,rec-3576-org,rec-8230-dup-1,0,0.30000000000000004,1.0,0.30000000000000004,0.09999999999999998,0.7,0.0,0.0,0.30000000000000004,0.7,0.11292837626758467
16140,rec-8273-org,rec-8230-dup-1,0,0.0,0.09999999999999998,0.4,0.4,0.7,0.0,0.0,0.6,0.6,0.19212608515330235
20605,rec-8209-org,rec-8230-dup-1,0,0.4,1.0,0.4,0.30000000000000004,0.7,0.0,0.0,0.8,0.6,0.1065061852738924
23371,rec-3796-org,rec-8230-dup-1,0,0.09999999999999998,1.0,0.5,0.19999999999999996,0.7,0.0,0.0,0.7,0.6,0.10247175546006351
24928,rec-8822-org,rec-8230-dup-1,0,0.19999999999999996,1.0,0.5,0.30000000000000004,0.8,0.0,0.0,0.5,0.7,0.1046786556335944
25859,rec-4245-org,rec-8230-dup-1,0,0.09999999999999998,1.0,0.5,0.4,0.7,0.0,0.0,0.6,0.7,0.10371832884893044
28027,rec-86-org,rec-8230-dup-1,0,0.19999999999999996,1.0,0.5,0.19999999999999996,0.7,0.0,0.0,0.6,0.6,0.114060103357302
28462,rec-3150-org,rec-8230-dup-1,0,0.09999999999999998,1.0,0.4,0.19999999999999996,0.7,0.0,0.0,0.5,0.6,0.10499947875629856
20,rec-9625-org,rec-3697-dup-0,0,0.19999999999999996,1.0,0.7,0.09999999999999998,0.8,0.0,0.0,0.6,0.6,0.10502366911289085
2816,rec-3697-org,rec-3697-dup-0,1,1.0,1.0,1.0,1.0,0.8,1.0,0.0,1.0,0.9,0.6447526614903736
4519,rec-8693-org,rec-3697-dup-0,0,0.30000000000000004,0.5,0.30000000000000004,0.30000000000000004,0.8,0.5,0.0,0.7,0.8,0.10231875284958274
5439,rec-12-org,rec-3697-dup-0,0,0.09999999999999998,0.5,0.4,0.30000000000000004,0.7,1.0,0.0,0.30000000000000004,0.7,0.1933598049959381
7230,rec-4423-org,rec-3697-dup-0,0,0.19999999999999996,0.5,0.5,0.0,0.7,1.0,0.0,0.6,0.6,0.1755592344599529
7239,rec-4488-org,rec-3697-dup-0,0,0.4,0.4,0.4,0.09999999999999998,0.8,1.0,0.0,0.6,0.7,0.1578261860127062
9307,rec-8670-org,rec-3697-dup-0,0,0.19999999999999996,0.5,0.4,0.4,0.8,1.0,0.0,0.19999999999999996,0.6,0.1794149095387585
9935,rec-6557-org,rec-3697-dup-0,0,0.19999999999999996,0.4,0.5,0.4,0.7,1.0,0.0,0.6,0.7,0.14939305624815497
10391,rec-9619-org,rec-3697-dup-0,0,0.19999999999999996,0.4,0.6,0.09999999999999998,0.7,1.0,0.0,0.19999999999999996,0.6,0.1416086280361407
10965,rec-5311-org,rec-3697-dup-0,0,0.09999999999999998,0.30000000000000004,0.5,0.30000000000000004,0.8,1.0,0.0,0.6,0.8,0.20232449978529735
12057,rec-1720-org,rec-3697-dup-0,0,0.4,0.4,0.6,0.0,0.7,1.0,0.0,0.5,0.7,0.1876267625580329
12582,rec-7491-org,rec-3697-dup-0,0,0.09999999999999998,0.19999999999999996,0.5,0.0,0.8,1.0,0.0,0.5,0.6,0.15785438836978427
20261,rec-2806-org,rec-3697-dup-0,0,0.0,0.30000000000000004,0.6,0.4,0.7,1.0,0.0,0.6,0.6,0.1806872165781084
21230,rec-4874-org,rec-3697-dup-0,0,0.19999999999999996,0.30000000000000004,0.7,0.0,0.8,1.0,0.0,0.6,0.6,0.18769431181530355
23130,rec-382-org,rec-3697-dup-0,0,0.0,0.5,0.6,0.5,0.7,0.0,0.0,0.19999999999999996,0.6,0.10533023206701307
23177,rec-9471-org,rec-3697-dup-0,0,0.0,0.4,0.5,0.4,0.7,0.5,0.0,0.6,0.6,0.10298169443053863
27481,rec-9626-org,rec-3697-dup-0,0,0.0,0.0,0.6,0.0,0.7,1.0,0.0,0.7,0.6,0.17012673944430604
28088,rec-5526-org,rec-3697-dup-0,0,0.09999999999999998,0.5,0.5,0.30000000000000004,0.8,1.0,0.0,0.8,0.6,0.19628033204854523
28306,rec-9229-org,rec-3697-dup-0,0,0.30000000000000004,0.4,0.5,0.30000000000000004,0.7,1.0,0.0,0.5,0.7,0.19861172306468608
21,rec-6423-org,rec-6423-dup-0,1,1.0,0.7,0.7,0.7,1.0,1.0,0.0,1.0,1.0,0.6695782452965203
5629,rec-1127-org,rec-6423-dup-0,0,0.0,0.30000000000000004,0.6,0.0,0.7,1.0,0.0,0.7,0.7,0.1847872367488234
22,rec-6423-org,rec-6423-dup-1,1,1.0,1.0,0.6,0.6,1.0,1.0,0.0,1.0,1.0,0.5944771666257828
5630,rec-1127-org,rec-6423-dup-1,0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.7,1.0,0.0,0.7,0.7,0.18274377035880948
23,rec-6423-org,rec-6423-dup-2,1,1.0,0.9,0.7,0.9,1.0,0.8,0.0,1.0,1.0,0.4961429226157421
10660,rec-2851-org,rec-6423-dup-2,0,0.09999999999999998,0.5,0.6,0.9,1.0,0.0,0.0,0.19999999999999996,0.8,0.15699153100700777
24,rec-6423-org,rec-2851-dup-1,0,0.09999999999999998,0.5,0.5,1.0,1.0,0.0,0.0,0.19999999999999996,0.9,0.19933221132920012
139,rec-9896-org,rec-2851-dup-1,0,0.19999999999999996,0.5,0.5,0.09999999999999998,1.0,1.0,0.0,1.0,0.6,0.132254257511586
237,rec-4539-org,rec-2851-dup-1,0,0.09999999999999998,0.5,0.6,0.0,1.0,1.0,0.0,0.19999999999999996,0.7,0.14614361690438207
7447,rec-870-org,rec-2851-dup-1,0,0.19999999999999996,0.4,0.5,0.19999999999999996,0.7,1.0,0.0,0.19999999999999996,0.6,0.1315048358012627
8851,rec-1230-org,rec-2851-dup-1,0,0.19999999999999996,0.5,0.19999999999999996,0.09999999999999998,0.7,1.0,0.0,1.0,0.6,0.13175827209730034
9429,rec-7525-org,rec-2851-dup-1,0,0.19999999999999996,0.5,0.5,0.09999999999999998,0.7,0.30000000000000004,0.0,0.19999999999999996,0.7,0.10251865258470635
10659,rec-2851-org,rec-2851-dup-1,1,1.0,0.5,0.4,1.0,1.0,1.0,0.0,1.0,0.9,0.6399630047969496
10975,rec-1807-org,rec-2851-dup-1,0,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.0,0.7,1.0,0.0,0.19999999999999996,0.7,0.12437877832766916
20665,rec-9679-org,rec-2851-dup-1,0,0.0,0.19999999999999996,0.6,0.0,0.7,1.0,0.0,0.19999999999999996,0.6,0.12345568352206578
25,rec-6423-org,rec-2851-dup-0,0,0.09999999999999998,0.5,0.5,1.0,0.7,0.0,0.0,0.19999999999999996,0.8,0.15242947250281458
140,rec-9896-org,rec-2851-dup-0,0,0.19999999999999996,0.6,0.4,0.09999999999999998,0.7,1.0,0.0,1.0,0.7,0.13049518964591952
238,rec-4539-org,rec-2851-dup-0,0,0.09999999999999998,0.6,0.5,0.0,0.7,1.0,0.0,0.19999999999999996,0.7,0.13690156927934666
7448,rec-870-org,rec-2851-dup-0,0,0.19999999999999996,0.30000000000000004,0.4,0.19999999999999996,1.0,1.0,0.0,0.19999999999999996,0.7,0.12975573573302873
8852,rec-1230-org,rec-2851-dup-0,0,0.19999999999999996,0.5,0.09999999999999998,0.09999999999999998,0.7,1.0,0.0,1.0,0.6,0.13000580116106752
9430,rec-7525-org,rec-2851-dup-0,0,0.19999999999999996,0.6,0.5,0.09999999999999998,0.7,0.30000000000000004,0.0,0.19999999999999996,0.7,0.10115508765465195
10658,rec-2851-org,rec-2851-dup-0,1,1.0,1.0,0.8,1.0,0.7,1.0,0.0,1.0,1.0,0.7023108728677758
10976,rec-1807-org,rec-2851-dup-0,0,0.09999999999999998,0.30000000000000004,0.4,0.0,0.7,1.0,0.0,0.19999999999999996,0.8,0.12272445947061542
20666,rec-9679-org,rec-2851-dup-0,0,0.0,0.19999999999999996,0.5,0.0,0.8,1.0,0.0,0.19999999999999996,0.6,0.12181364242786104
26,rec-9210-org,rec-7962-dup-0,0,0.30000000000000004,0.30000000000000004,0.5,0.0,0.7,0.0,0.0,0.7,0.6,0.197584107267248
2098,rec-413-org,rec-7962-dup-0,0,0.4,0.09999999999999998,0.5,0.0,0.7,0.0,0.0,0.5,0.6,0.16110691127753707
3254,rec-1725-org,rec-7962-dup-0,0,0.19999999999999996,0.4,0.5,0.0,0.7,0.0,0.0,0.5,0.7,0.1431754578033913
4825,rec-322-org,rec-7962-dup-0,0,0.09999999999999998,0.0,0.6,0.0,0.7,0.0,0.0,0.5,0.6,0.13762915946494025
12020,rec-7962-org,rec-7962-dup-0,1,1.0,0.9,0.8,0.5,1.0,0.8,0.0,1.0,1.0,0.663323452664102
15745,rec-8246-org,rec-7962-dup-0,0,0.19999999999999996,0.19999999999999996,0.5,0.0,0.7,0.8,0.0,0.7,0.7,0.1257191697193889
17126,rec-2930-org,rec-7962-dup-0,0,0.30000000000000004,0.4,0.4,0.0,0.7,0.0,0.0,0.4,0.6,0.14188972445170384
19177,rec-109-org,rec-7962-dup-0,0,0.19999999999999996,0.6,0.5,0.0,1.0,0.8,0.0,0.5,0.6,0.114814850744342
26105,rec-1713-org,rec-7962-dup-0,0,0.09999999999999998,0.30000000000000004,0.5,0.0,0.7,0.0,0.0,0.6,0.6,0.1355793237757292
27,rec-9210-org,rec-7962-dup-1,0,0.30000000000000004,0.30000000000000004,0.5,0.0,0.7,0.09999999999999998,0.0,0.7,0.6,0.1871306977009694
2099,rec-413-org,rec-7962-dup-1,0,0.4,0.09999999999999998,0.6,0.0,0.7,0.0,0.0,0.5,0.6,0.16108079577883044
3255,rec-1725-org,rec-7962-dup-1,0,0.19999999999999996,0.4,0.6,0.0,0.7,0.0,0.0,0.5,0.7,0.14315224900090462
4826,rec-322-org,rec-7962-dup-1,0,0.09999999999999998,0.0,0.6,0.0,0.7,0.0,0.0,0.5,0.6,0.1376068497197686
12021,rec-7962-org,rec-7962-dup-1,1,1.0,0.8,0.9,0.8,1.0,0.7,0.0,1.0,1.0,0.639243949043932
14550,rec-1723-org,rec-7962-dup-1,0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.8,1.0,0.0,0.0,0.5,0.6,0.1245270735090706
17127,rec-2930-org,rec-7962-dup-1,0,0.30000000000000004,0.4,0.4,0.0,0.7,0.0,0.0,0.4,0.6,0.14186672406713927
26104,rec-1713-org,rec-7962-dup-1,0,0.09999999999999998,0.30000000000000004,0.6,0.0,0.7,0.0,0.0,0.6,0.6,0.15392740143146938
29276,rec-1134-org,rec-7962-dup-1,0,0.4,0.30000000000000004,0.6,0.0,1.0,0.19999999999999996,0.0,0.6,0.7,0.10452699252972242
28,rec-9210-org,rec-413-dup-1,0,0.19999999999999996,0.4,0.5,0.30000000000000004,0.7,0.0,0.0,0.5,0.7,0.15688766759868827
2097,rec-413-org,rec-413-dup-1,1,1.0,1.0,0.8,0.6,1.0,0.8,0.0,1.0,1.0,0.5312990271587731
3256,rec-1725-org,rec-413-dup-1,0,0.30000000000000004,0.19999999999999996,0.4,0.0,1.0,0.0,0.0,0.5,0.7,0.13496794687723596
4827,rec-322-org,rec-413-dup-1,0,0.19999999999999996,0.09999999999999998,0.6,0.0,0.7,0.09999999999999998,0.0,0.6,0.7,0.12973958923135154
12023,rec-7962-org,rec-413-dup-1,0,0.4,0.0,0.6,0.0,0.7,0.0,0.0,0.5,0.6,0.14477888331364405
17128,rec-2930-org,rec-413-dup-1,0,0.19999999999999996,0.30000000000000004,0.4,0.0,0.7,0.19999999999999996,0.0,0.5,0.7,0.13375591799064326
26107,rec-1713-org,rec-413-dup-1,0,0.09999999999999998,0.30000000000000004,0.6,0.19999999999999996,0.7,0.0,0.0,0.6,0.7,0.12419036135250268
29,rec-9210-org,rec-3112-dup-0,0,0.0,0.30000000000000004,0.5,1.0,1.0,0.0,0.0,0.6,0.6,0.1423662464696387
1800,rec-6761-org,rec-3112-dup-0,0,0.09999999999999998,0.4,0.4,0.19999999999999996,0.7,0.9,0.0,0.7,0.7,0.10528400460405513
5609,rec-4535-org,rec-3112-dup-0,0,0.0,0.4,0.4,0.0,1.0,0.9,0.0,0.7,0.7,0.12067005897559739
8316,rec-6772-org,rec-3112-dup-0,0,0.19999999999999996,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.7,0.9,0.0,0.30000000000000004,0.7,0.11198979432825162
8599,rec-3958-org,rec-3112-dup-0,0,0.09999999999999998,0.4,0.5,0.30000000000000004,0.7,0.9,0.0,0.6,0.7,0.17073422562287394
9976,rec-6722-org,rec-3112-dup-0,0,0.19999999999999996,0.4,0.4,0.0,0.7,0.9,0.0,0.6,0.6,0.11026477744397056
10109,rec-6918-org,rec-3112-dup-0,0,0.19999999999999996,0.6,0.30000000000000004,0.09999999999999998,0.7,0.9,0.0,0.7,0.7,0.13516207012694786
12724,rec-3112-org,rec-3112-dup-0,1,1.0,0.8,0.9,1.0,1.0,0.9,0.0,1.0,0.8,0.574729768901803
14892,rec-2654-org,rec-3112-dup-0,0,0.19999999999999996,0.6,0.30000000000000004,0.0,1.0,0.9,0.0,0.6,0.6,0.11162626429456436
17773,rec-9069-org,rec-3112-dup-0,0,0.0,0.30000000000000004,0.4,0.30000000000000004,1.0,0.9,0.0,0.5,0.6,0.10197794203750898
20576,rec-4779-org,rec-3112-dup-0,0,0.0,0.4,0.30000000000000004,0.4,0.7,0.9,0.0,0.5,0.6,0.10917114252226062
21854,rec-3357-org,rec-3112-dup-0,0,0.30000000000000004,0.5,0.30000000000000004,0.4,0.7,0.9,0.0,0.5,0.7,0.1515991136099316
21934,rec-7111-org,rec-3112-dup-0,0,0.19999999999999996,0.5,0.19999999999999996,0.19999999999999996,0.7,0.9,0.0,0.5,0.7,0.11071772220338791
22487,rec-488-org,rec-3112-dup-0,0,0.19999999999999996,0.5,0.4,0.0,0.7,0.9,0.0,0.8,0.6,0.10048178244394976
30,rec-9210-org,rec-3112-dup-1,0,0.0,0.4,0.6,0.9,1.0,0.0,0.0,0.6,0.6,0.13535866124273158
1797,rec-6761-org,rec-3112-dup-1,0,0.09999999999999998,0.5,0.5,0.09999999999999998,0.7,0.9,0.0,0.7,0.7,0.1925221917152007
5607,rec-4535-org,rec-3112-dup-1,0,0.0,0.4,0.4,0.0,1.0,0.9,0.0,0.7,0.7,0.20815636226982134
8314,rec-6772-org,rec-3112-dup-1,0,0.19999999999999996,0.30000000000000004,0.4,0.19999999999999996,0.7,0.9,0.0,0.30000000000000004,0.7,0.17514879889766705
8600,rec-3958-org,rec-3112-dup-1,0,0.09999999999999998,0.4,0.6,0.19999999999999996,0.7,0.9,0.0,0.6,0.6,0.16870096265306955
9859,rec-2686-org,rec-3112-dup-1,0,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.19999999999999996,0.7,0.9,0.0,0.4,0.6,0.17512564332971126
9974,rec-6722-org,rec-3112-dup-1,0,0.19999999999999996,0.30000000000000004,0.5,0.0,0.7,0.9,0.0,0.6,0.6,0.17245092238871976
10107,rec-6918-org,rec-3112-dup-1,0,0.09999999999999998,0.7,0.4,0.19999999999999996,0.7,0.9,0.0,0.7,0.6,0.17056379013155473
12723,rec-3112-org,rec-3112-dup-1,1,0.9,0.9,1.0,0.9,1.0,0.9,0.0,1.0,0.9,0.6876838077003512
14889,rec-2654-org,rec-3112-dup-1,0,0.19999999999999996,0.7,0.4,0.0,1.0,0.9,0.0,0.6,0.6,0.17458024844049835
17767,rec-9069-org,rec-3112-dup-1,0,0.0,0.30000000000000004,0.5,0.19999999999999996,1.0,0.9,0.0,0.5,0.6,0.1594905515191194
20571,rec-4779-org,rec-3112-dup-1,0,0.0,0.5,0.30000000000000004,0.30000000000000004,0.7,0.9,0.0,0.5,0.6,0.17074050900579493
21852,rec-3357-org,rec-3112-dup-1,0,0.19999999999999996,0.5,0.4,0.30000000000000004,0.7,0.9,0.0,0.5,0.8,0.1815193662598397
21931,rec-7111-org,rec-3112-dup-1,0,0.19999999999999996,0.6,0.19999999999999996,0.09999999999999998,0.7,0.9,0.0,0.5,0.7,0.173159314890508
22482,rec-488-org,rec-3112-dup-1,0,0.09999999999999998,0.5,0.5,0.09999999999999998,0.7,0.9,0.0,0.8,0.6,0.18374085461804412
31,rec-9210-org,rec-413-dup-0,0,0.19999999999999996,0.4,0.5,0.19999999999999996,0.7,0.0,0.0,0.5,0.7,0.10949417113700836
2096,rec-413-org,rec-413-dup-0,1,1.0,1.0,0.9,0.9,1.0,0.0,0.0,1.0,1.0,0.5474379122849113
8412,rec-2919-org,rec-413-dup-0,0,0.30000000000000004,1.0,0.9,0.09999999999999998,0.7,0.0,0.0,0.6,0.8,0.11533228074351151
12025,rec-7962-org,rec-413-dup-0,0,0.4,0.0,0.6,0.0,0.7,0.0,0.0,0.5,0.6,0.10396461519246433
32,rec-3821-org,rec-9205-dup-0,0,0.19999999999999996,0.19999999999999996,0.5,0.0,0.7,0.9,0.0,0.30000000000000004,0.5,0.15145832530345585
1164,rec-9819-org,rec-9205-dup-0,0,0.19999999999999996,0.4,0.5,0.0,0.7,0.9,0.0,0.19999999999999996,0.5,0.18488048563054638
2045,rec-7090-org,rec-9205-dup-0,0,0.0,0.0,0.4,0.19999999999999996,0.7,0.9,0.0,0.6,0.5,0.15692200821803967
2769,rec-1133-org,rec-9205-dup-0,0,0.09999999999999998,0.5,0.6,0.0,0.7,0.9,0.0,0.7,0.5,0.1371578817127287
5848,rec-5768-org,rec-9205-dup-0,0,0.4,0.0,0.6,0.0,0.9,0.19999999999999996,0.0,0.4,0.5,0.14237183430929928
7565,rec-6218-org,rec-9205-dup-0,0,0.09999999999999998,0.4,0.5,0.0,0.9,0.30000000000000004,0.0,0.30000000000000004,0.6,0.11879863453219174
8709,rec-9205-org,rec-9205-dup-0,1,1.0,0.8,1.0,0.8,0.9,0.9,0.0,0.9,0.8,0.5633928894393082
8743,rec-2834-org,rec-9205-dup-0,0,0.0,0.4,0.09999999999999998,0.0,0.7,0.9,0.0,0.30000000000000004,0.6,0.17190583960956948
14207,rec-1597-org,rec-9205-dup-0,0,0.19999999999999996,0.5,0.6,0.0,0.7,0.9,0.0,0.30000000000000004,0.6,0.18289969682081533
16764,rec-8075-org,rec-9205-dup-0,0,0.19999999999999996,0.4,0.30000000000000004,0.19999999999999996,0.7,0.9,0.0,0.30000000000000004,0.6,0.1432016995415915
21689,rec-7520-org,rec-9205-dup-0,0,0.0,0.4,0.09999999999999998,0.09999999999999998,0.9,0.9,0.0,0.30000000000000004,0.6,0.1466563480203367
33,rec-3821-org,rec-9819-dup-2,0,0.30000000000000004,0.30000000000000004,0.5,0.09999999999999998,1.0,0.8,0.0,0.19999999999999996,0.7,0.11606228973813452
1162,rec-9819-org,rec-9819-dup-2,1,1.0,0.7,0.9,0.7,1.0,0.8,0.0,1.0,1.0,0.5255809645537792
2046,rec-7090-org,rec-9819-dup-2,0,0.0,0.0,0.6,0.09999999999999998,0.7,0.8,0.0,0.19999999999999996,0.6,0.11263393152091986
2770,rec-1133-org,rec-9819-dup-2,0,0.19999999999999996,0.5,0.7,0.0,1.0,0.8,0.0,0.19999999999999996,0.7,0.10510388105320133
5849,rec-5768-org,rec-9819-dup-2,0,0.4,0.0,0.5,0.0,0.7,0.0,0.0,0.19999999999999996,0.6,0.12654898058451935
7567,rec-6218-org,rec-9819-dup-2,0,0.09999999999999998,0.4,0.5,0.0,0.7,0.09999999999999998,0.0,0.19999999999999996,0.6,0.111907228377294
8711,rec-9205-org,rec-9819-dup-2,0,0.19999999999999996,0.5,0.5,0.0,0.7,0.8,0.0,0.19999999999999996,0.7,0.13179413966950906
8749,rec-2834-org,rec-9819-dup-2,0,0.0,0.4,0.4,0.19999999999999996,0.7,0.8,0.0,0.19999999999999996,0.6,0.12338887824916703
14208,rec-1597-org,rec-9819-dup-2,0,0.09999999999999998,0.5,0.7,0.0,0.7,0.8,0.0,0.19999999999999996,0.7,0.13127994065872822
16765,rec-8075-org,rec-9819-dup-2,0,0.0,0.30000000000000004,0.4,0.0,0.7,0.8,0.0,0.19999999999999996,0.7,0.10278590366646057
21691,rec-7520-org,rec-9819-dup-2,0,0.0,0.5,0.09999999999999998,0.09999999999999998,0.7,0.8,0.0,0.19999999999999996,0.6,0.10526554718238582
34,rec-1959-org,rec-3326-dup-2,0,0.0,0.19999999999999996,0.30000000000000004,0.0,0.7,0.0,0.30000000000000004,0.4,0.7,0.1165716710379169
673,rec-9690-org,rec-3326-dup-2,0,0.0,0.4,0.30000000000000004,0.09999999999999998,0.7,0.0,0.30000000000000004,0.4,0.6,0.11316540419362334
987,rec-5873-org,rec-3326-dup-2,0,0.0,0.8,0.4,0.0,0.8,0.0,0.0,0.30000000000000004,0.6,0.11696262227779233
2743,rec-1795-org,rec-3326-dup-2,0,0.0,0.19999999999999996,0.30000000000000004,0.09999999999999998,0.7,1.0,0.0,0.30000000000000004,0.8,0.13012204472634567
2891,rec-1228-org,rec-3326-dup-2,0,0.09999999999999998,0.19999999999999996,0.19999999999999996,0.0,0.8,0.0,0.0,0.6,0.6,0.18535026037589664
3391,rec-4204-org,rec-3326-dup-2,0,0.09999999999999998,0.09999999999999998,0.30000000000000004,0.09999999999999998,0.7,0.0,0.0,0.4,0.7,0.1086904164383931
3462,rec-3286-org,rec-3326-dup-2,0,0.0,0.19999999999999996,0.30000000000000004,0.0,0.7,0.0,0.0,0.19999999999999996,0.7,0.13417184256095696
4484,rec-4048-org,rec-3326-dup-2,0,0.0,0.09999999999999998,0.30000000000000004,0.09999999999999998,0.7,0.0,0.0,0.19999999999999996,0.6,0.12626707134580184
6375,rec-3568-org,rec-3326-dup-2,0,0.09999999999999998,0.09999999999999998,0.30000000000000004,0.09999999999999998,0.7,0.0,0.30000000000000004,0.30000000000000004,0.7,0.10759743591380652
8307,rec-9963-org,rec-3326-dup-2,0,0.0,0.30000000000000004,0.19999999999999996,0.09999999999999998,0.7,0.0,0.0,0.4,0.6,0.11812232556562588
10339,rec-7382-org,rec-3326-dup-2,0,0.0,0.19999999999999996,0.30000000000000004,0.09999999999999998,0.7,0.0,0.0,0.4,0.7,0.11160298900089596
17279,rec-3117-org,rec-3326-dup-2,0,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.19999999999999996,0.7,0.0,0.0,0.30000000000000004,0.7,0.10226682195610949
17660,rec-8267-org,rec-3326-dup-2,0,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.0,0.7,0.0,0.0,0.5,0.6,0.10835177255751847
18379,rec-3326-org,rec-3326-dup-2,1,1.0,0.9,0.7,0.7,1.0,1.0,0.0,1.0,1.0,0.6790346624828668
18442,rec-8605-org,rec-3326-dup-2,0,0.0,0.19999999999999996,0.4,0.09999999999999998,1.0,0.0,0.0,0.19999999999999996,0.8,0.10125528080570287
19286,rec-8373-org,rec-3326-dup-2,0,0.09999999999999998,0.19999999999999996,0.4,0.0,0.8,0.0,0.0,0.30000000000000004,0.6,0.10927960208254894
20430,rec-6748-org,rec-3326-dup-2,0,0.0,0.19999999999999996,0.4,0.09999999999999998,0.7,0.0,0.0,0.30000000000000004,0.6,0.10376699482293299
22566,rec-3067-org,rec-3326-dup-2,0,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.09999999999999998,0.7,0.0,0.0,0.4,0.6,0.116774394710316
